task_index,unit_id,world_id,aligned_model_id,replicate_index,stroop_template_source_dataset,flanker_template_source_dataset,stroop_template_id,flanker_template_id,stroop_template_task_id,flanker_template_task_id,template_records_json,master_seed,structural_seed,background_seed,missingness_seed,trial_count_seed,split_seed,model_seed,generator_sha,empirical_background_contract_sha,static_model_contract_sha,pilot_config_hash
4,ETW1_replicate_004,ETW1,M1_continuous_control_manifold,4,53,51,53,51,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9778460743801652, ""accuracy_sd"": 0.0248464192652838, ""mean_n_trials_valid"": 67.14049586776859, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.4801760418630876, ""mean_response_speed_sd"": 0.202529667845261, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 677.5396694214876, ""median_rt_ms_sd"": 95.9053284911903, ""n_participants"": 121, ""n_repeat_participants"": 0, ""n_rows"": 605, ""n_sessions"": 121, ""n_windows"": 605, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 58.0, ""p90_n_trials_valid"": 105.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1619271611537501, ""rt_cv_sd"": 0.0419923202556877, ""sd_n_trials_valid"": 20.18347374305249, ""source_dataset"": 53, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.4699519676646835, ""throughput_proxy_sd"": 0.1957693572918727}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9297189070351756, ""accuracy_sd"": 0.0604166020564089, ""mean_n_trials_valid"": 59.83040201005025, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 2.009789339273083, ""mean_response_speed_sd"": 0.2579739139469649, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 496.4155150753769, ""median_rt_ms_sd"": 66.86259156910758, ""n_participants"": 199, ""n_repeat_participants"": 0, ""n_rows"": 1592, ""n_sessions"": 199, ""n_windows"": 1592, ""p10_n_trials_valid"": 48.0, ""p50_n_trials_valid"": 57.0, ""p90_n_trials_valid"": 73.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1777183089020972, ""rt_cv_sd"": 0.0386746592653897, ""sd_n_trials_valid"": 9.865475055889954, ""source_dataset"": 51, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.9029080125114812, ""throughput_proxy_sd"": 0.2556276517097464}]",20260810,2338431283,676052808,1513572125,1191427557,2702354832,3855026788,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
4,ETW2_replicate_004,ETW2,M2_EM_v1,4,53,51,53,51,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9778460743801652, ""accuracy_sd"": 0.0248464192652838, ""mean_n_trials_valid"": 67.14049586776859, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.4801760418630876, ""mean_response_speed_sd"": 0.202529667845261, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 677.5396694214876, ""median_rt_ms_sd"": 95.9053284911903, ""n_participants"": 121, ""n_repeat_participants"": 0, ""n_rows"": 605, ""n_sessions"": 121, ""n_windows"": 605, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 58.0, ""p90_n_trials_valid"": 105.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1619271611537501, ""rt_cv_sd"": 0.0419923202556877, ""sd_n_trials_valid"": 20.18347374305249, ""source_dataset"": 53, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.4699519676646835, ""throughput_proxy_sd"": 0.1957693572918727}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9297189070351756, ""accuracy_sd"": 0.0604166020564089, ""mean_n_trials_valid"": 59.83040201005025, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 2.009789339273083, ""mean_response_speed_sd"": 0.2579739139469649, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 496.4155150753769, ""median_rt_ms_sd"": 66.86259156910758, ""n_participants"": 199, ""n_repeat_participants"": 0, ""n_rows"": 1592, ""n_sessions"": 199, ""n_windows"": 1592, ""p10_n_trials_valid"": 48.0, ""p50_n_trials_valid"": 57.0, ""p90_n_trials_valid"": 73.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1777183089020972, ""rt_cv_sd"": 0.0386746592653897, ""sd_n_trials_valid"": 9.865475055889954, ""source_dataset"": 51, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.9029080125114812, ""throughput_proxy_sd"": 0.2556276517097464}]",20260810,1411328642,3602733164,3609655502,380431478,1782198990,233333936,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
4,ETW3_replicate_004,ETW3,M3_three_profile_mixture,4,53,51,53,51,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9778460743801652, ""accuracy_sd"": 0.0248464192652838, ""mean_n_trials_valid"": 67.14049586776859, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.4801760418630876, ""mean_response_speed_sd"": 0.202529667845261, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 677.5396694214876, ""median_rt_ms_sd"": 95.9053284911903, ""n_participants"": 121, ""n_repeat_participants"": 0, ""n_rows"": 605, ""n_sessions"": 121, ""n_windows"": 605, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 58.0, ""p90_n_trials_valid"": 105.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1619271611537501, ""rt_cv_sd"": 0.0419923202556877, ""sd_n_trials_valid"": 20.18347374305249, ""source_dataset"": 53, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.4699519676646835, ""throughput_proxy_sd"": 0.1957693572918727}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9297189070351756, ""accuracy_sd"": 0.0604166020564089, ""mean_n_trials_valid"": 59.83040201005025, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 2.009789339273083, ""mean_response_speed_sd"": 0.2579739139469649, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 496.4155150753769, ""median_rt_ms_sd"": 66.86259156910758, ""n_participants"": 199, ""n_repeat_participants"": 0, ""n_rows"": 1592, ""n_sessions"": 199, ""n_windows"": 1592, ""p10_n_trials_valid"": 48.0, ""p50_n_trials_valid"": 57.0, ""p90_n_trials_valid"": 73.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1777183089020972, ""rt_cv_sd"": 0.0386746592653897, ""sd_n_trials_valid"": 9.865475055889954, ""source_dataset"": 51, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.9029080125114812, ""throughput_proxy_sd"": 0.2556276517097464}]",20260810,36400047,1259710572,852685246,1450530588,1874486886,33204528,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
4,ETW4_replicate_004,ETW4,M4_four_pace_profile_mixture,4,53,51,53,51,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9778460743801652, ""accuracy_sd"": 0.0248464192652838, ""mean_n_trials_valid"": 67.14049586776859, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.4801760418630876, ""mean_response_speed_sd"": 0.202529667845261, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 677.5396694214876, ""median_rt_ms_sd"": 95.9053284911903, ""n_participants"": 121, ""n_repeat_participants"": 0, ""n_rows"": 605, ""n_sessions"": 121, ""n_windows"": 605, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 58.0, ""p90_n_trials_valid"": 105.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1619271611537501, ""rt_cv_sd"": 0.0419923202556877, ""sd_n_trials_valid"": 20.18347374305249, ""source_dataset"": 53, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.4699519676646835, ""throughput_proxy_sd"": 0.1957693572918727}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9297189070351756, ""accuracy_sd"": 0.0604166020564089, ""mean_n_trials_valid"": 59.83040201005025, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 2.009789339273083, ""mean_response_speed_sd"": 0.2579739139469649, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 496.4155150753769, ""median_rt_ms_sd"": 66.86259156910758, ""n_participants"": 199, ""n_repeat_participants"": 0, ""n_rows"": 1592, ""n_sessions"": 199, ""n_windows"": 1592, ""p10_n_trials_valid"": 48.0, ""p50_n_trials_valid"": 57.0, ""p90_n_trials_valid"": 73.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1777183089020972, ""rt_cv_sd"": 0.0386746592653897, ""sd_n_trials_valid"": 9.865475055889954, ""source_dataset"": 51, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.9029080125114812, ""throughput_proxy_sd"": 0.2556276517097464}]",20260810,3508850412,1484426036,1702286476,2684455018,376866729,2093668927,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
5,ETW0_replicate_005,ETW0,M0_probabilistic_general_performance,5,21,64,21,64,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9721070148489503, ""accuracy_sd"": 0.0333685071435211, ""mean_n_trials_valid"": 54.0, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.668217864383276, ""mean_response_speed_sd"": 0.2903399610380872, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 611.1021505376344, ""median_rt_ms_sd"": 107.6161863425654, ""n_participants"": 93, ""n_repeat_participants"": 0, ""n_rows"": 186, ""n_sessions"": 93, ""n_windows"": 186, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 54.0, ""p90_n_trials_valid"": 58.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1959512454432753, ""rt_cv_sd"": 0.0446824457242609, ""sd_n_trials_valid"": 3.236614848213435, ""source_dataset"": 21, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.6378822262894126, ""throughput_proxy_sd"": 0.2793890999240052}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.945572067742424, ""accuracy_sd"": 0.0618703723612207, ""mean_n_trials_valid"": 66.89636121165937, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.5144172133282563, ""mean_response_speed_sd"": 0.241751308896089, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 661.7832920556297, ""median_rt_ms_sd"": 113.16706050443824, ""n_participants"": 224, ""n_repeat_participants"": 0, ""n_rows"": 5249, ""n_sessions"": 224, ""n_windows"": 5249, ""p10_n_trials_valid"": 47.0, ""p50_n_trials_valid"": 61.0, ""p90_n_trials_valid"": 103.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.2194524567758546, ""rt_cv_sd"": 0.0611176375455861, ""sd_n_trials_valid"": 20.45837917080262, ""source_dataset"": 64, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.4645433273864774, ""throughput_proxy_sd"": 0.237005789604552}]",20260810,582135540,4036951459,1995690934,2934575537,1323235643,3925384109,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
5,ETW1_replicate_005,ETW1,M1_continuous_control_manifold,5,21,64,21,64,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9721070148489503, ""accuracy_sd"": 0.0333685071435211, ""mean_n_trials_valid"": 54.0, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.668217864383276, ""mean_response_speed_sd"": 0.2903399610380872, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 611.1021505376344, ""median_rt_ms_sd"": 107.6161863425654, ""n_participants"": 93, ""n_repeat_participants"": 0, ""n_rows"": 186, ""n_sessions"": 93, ""n_windows"": 186, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 54.0, ""p90_n_trials_valid"": 58.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1959512454432753, ""rt_cv_sd"": 0.0446824457242609, ""sd_n_trials_valid"": 3.236614848213435, ""source_dataset"": 21, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.6378822262894126, ""throughput_proxy_sd"": 0.2793890999240052}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.945572067742424, ""accuracy_sd"": 0.0618703723612207, ""mean_n_trials_valid"": 66.89636121165937, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.5144172133282563, ""mean_response_speed_sd"": 0.241751308896089, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 661.7832920556297, ""median_rt_ms_sd"": 113.16706050443824, ""n_participants"": 224, ""n_repeat_participants"": 0, ""n_rows"": 5249, ""n_sessions"": 224, ""n_windows"": 5249, ""p10_n_trials_valid"": 47.0, ""p50_n_trials_valid"": 61.0, ""p90_n_trials_valid"": 103.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.2194524567758546, ""rt_cv_sd"": 0.0611176375455861, ""sd_n_trials_valid"": 20.45837917080262, ""source_dataset"": 64, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.4645433273864774, ""throughput_proxy_sd"": 0.237005789604552}]",20260810,2838086868,601527790,1772768216,1199128139,1416637648,32503693,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
5,ETW2_replicate_005,ETW2,M2_EM_v1,5,21,64,21,64,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9721070148489503, ""accuracy_sd"": 0.0333685071435211, ""mean_n_trials_valid"": 54.0, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.668217864383276, ""mean_response_speed_sd"": 0.2903399610380872, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 611.1021505376344, ""median_rt_ms_sd"": 107.6161863425654, ""n_participants"": 93, ""n_repeat_participants"": 0, ""n_rows"": 186, ""n_sessions"": 93, ""n_windows"": 186, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 54.0, ""p90_n_trials_valid"": 58.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1959512454432753, ""rt_cv_sd"": 0.0446824457242609, ""sd_n_trials_valid"": 3.236614848213435, ""source_dataset"": 21, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.6378822262894126, ""throughput_proxy_sd"": 0.2793890999240052}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.945572067742424, ""accuracy_sd"": 0.0618703723612207, ""mean_n_trials_valid"": 66.89636121165937, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.5144172133282563, ""mean_response_speed_sd"": 0.241751308896089, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 661.7832920556297, ""median_rt_ms_sd"": 113.16706050443824, ""n_participants"": 224, ""n_repeat_participants"": 0, ""n_rows"": 5249, ""n_sessions"": 224, ""n_windows"": 5249, ""p10_n_trials_valid"": 47.0, ""p50_n_trials_valid"": 61.0, ""p90_n_trials_valid"": 103.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.2194524567758546, ""rt_cv_sd"": 0.0611176375455861, ""sd_n_trials_valid"": 20.45837917080262, ""source_dataset"": 64, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.4645433273864774, ""throughput_proxy_sd"": 0.237005789604552}]",20260810,3964845111,1353438179,87444821,1393176004,3847529261,140939301,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
5,ETW3_replicate_005,ETW3,M3_three_profile_mixture,5,21,64,21,64,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9721070148489503, ""accuracy_sd"": 0.0333685071435211, ""mean_n_trials_valid"": 54.0, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.668217864383276, ""mean_response_speed_sd"": 0.2903399610380872, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 611.1021505376344, ""median_rt_ms_sd"": 107.6161863425654, ""n_participants"": 93, ""n_repeat_participants"": 0, ""n_rows"": 186, ""n_sessions"": 93, ""n_windows"": 186, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 54.0, ""p90_n_trials_valid"": 58.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1959512454432753, ""rt_cv_sd"": 0.0446824457242609, ""sd_n_trials_valid"": 3.236614848213435, ""source_dataset"": 21, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.6378822262894126, ""throughput_proxy_sd"": 0.2793890999240052}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.945572067742424, ""accuracy_sd"": 0.0618703723612207, ""mean_n_trials_valid"": 66.89636121165937, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.5144172133282563, ""mean_response_speed_sd"": 0.241751308896089, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 661.7832920556297, ""median_rt_ms_sd"": 113.16706050443824, ""n_participants"": 224, ""n_repeat_participants"": 0, ""n_rows"": 5249, ""n_sessions"": 224, ""n_windows"": 5249, ""p10_n_trials_valid"": 47.0, ""p50_n_trials_valid"": 61.0, ""p90_n_trials_valid"": 103.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.2194524567758546, ""rt_cv_sd"": 0.0611176375455861, ""sd_n_trials_valid"": 20.45837917080262, ""source_dataset"": 64, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.4645433273864774, ""throughput_proxy_sd"": 0.237005789604552}]",20260810,3478398368,2319039423,3290512450,1634198499,3967266407,168437408,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
5,ETW4_replicate_005,ETW4,M4_four_pace_profile_mixture,5,21,64,21,64,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9721070148489503, ""accuracy_sd"": 0.0333685071435211, ""mean_n_trials_valid"": 54.0, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.668217864383276, ""mean_response_speed_sd"": 0.2903399610380872, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 611.1021505376344, ""median_rt_ms_sd"": 107.6161863425654, ""n_participants"": 93, ""n_repeat_participants"": 0, ""n_rows"": 186, ""n_sessions"": 93, ""n_windows"": 186, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 54.0, ""p90_n_trials_valid"": 58.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1959512454432753, ""rt_cv_sd"": 0.0446824457242609, ""sd_n_trials_valid"": 3.236614848213435, ""source_dataset"": 21, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.6378822262894126, ""throughput_proxy_sd"": 0.2793890999240052}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.945572067742424, ""accuracy_sd"": 0.0618703723612207, ""mean_n_trials_valid"": 66.89636121165937, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.5144172133282563, ""mean_response_speed_sd"": 0.241751308896089, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 661.7832920556297, ""median_rt_ms_sd"": 113.16706050443824, ""n_participants"": 224, ""n_repeat_participants"": 0, ""n_rows"": 5249, ""n_sessions"": 224, ""n_windows"": 5249, ""p10_n_trials_valid"": 47.0, ""p50_n_trials_valid"": 61.0, ""p90_n_trials_valid"": 103.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.2194524567758546, ""rt_cv_sd"": 0.0611176375455861, ""sd_n_trials_valid"": 20.45837917080262, ""source_dataset"": 64, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.4645433273864774, ""throughput_proxy_sd"": 0.237005789604552}]",20260810,874216437,2899383276,2414671121,1524914053,1958475370,2799972991,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
6,ETW0_replicate_006,ETW0,M0_probabilistic_general_performance,6,19,58,19,58,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.964708419599724, ""accuracy_sd"": 0.0829372529986036, ""mean_n_trials_valid"": 53.7463768115942, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.7755901961120617, ""mean_response_speed_sd"": 0.4242421300400805, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 576.981884057971, ""median_rt_ms_sd"": 91.76284471734316, ""n_participants"": 138, ""n_repeat_participants"": 0, ""n_rows"": 276, ""n_sessions"": 138, ""n_windows"": 276, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 55.0, ""p90_n_trials_valid"": 58.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1735227979202918, ""rt_cv_sd"": 0.0493335768808815, ""sd_n_trials_valid"": 6.934563334698967, ""source_dataset"": 19, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.6992743617475607, ""throughput_proxy_sd"": 0.2198023051493426}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9156720736103208, ""accuracy_sd"": 0.1264153487654598, ""mean_n_trials_valid"": 59.73010813887308, ""mean_response_speed_coverage"": 0.9998861696072852, ""mean_response_speed_mean"": 1.619577355811272, ""mean_response_speed_sd"": 0.3558328252140712, ""median_rt_ms_coverage"": 0.9998861696072852, ""median_rt_ms_mean"": 631.8662340619308, ""median_rt_ms_sd"": 135.63204913470477, ""n_participants"": 221, ""n_repeat_participants"": 0, ""n_rows"": 8785, ""n_sessions"": 221, ""n_windows"": 8785, ""p10_n_trials_valid"": 38.0, ""p50_n_trials_valid"": 53.0, ""p90_n_trials_valid"": 101.0, ""rt_cv_coverage"": 0.9996585088218556, ""rt_cv_mean"": 0.2048068989419986, ""rt_cv_sd"": 0.0662301071717703, ""sd_n_trials_valid"": 23.06238837499029, ""source_dataset"": 58, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 0.9998861696072852, ""throughput_proxy_mean"": 1.5033372515116163, ""throughput_proxy_sd"": 0.3366055625374014}]",20260810,2829828829,521516772,1208732912,619050232,1738705525,2936682133,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
6,ETW1_replicate_006,ETW1,M1_continuous_control_manifold,6,19,58,19,58,Stroop,Flanker,"[{""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.964708419599724, ""accuracy_sd"": 0.0829372529986036, ""mean_n_trials_valid"": 53.7463768115942, ""mean_response_speed_coverage"": 1.0, ""mean_response_speed_mean"": 1.7755901961120617, ""mean_response_speed_sd"": 0.4242421300400805, ""median_rt_ms_coverage"": 1.0, ""median_rt_ms_mean"": 576.981884057971, ""median_rt_ms_sd"": 91.76284471734316, ""n_participants"": 138, ""n_repeat_participants"": 0, ""n_rows"": 276, ""n_sessions"": 138, ""n_windows"": 276, ""p10_n_trials_valid"": 50.0, ""p50_n_trials_valid"": 55.0, ""p90_n_trials_valid"": 58.0, ""rt_cv_coverage"": 1.0, ""rt_cv_mean"": 0.1735227979202918, ""rt_cv_sd"": 0.0493335768808815, ""sd_n_trials_valid"": 6.934563334698967, ""source_dataset"": 19, ""task_id"": ""Stroop"", ""throughput_proxy_coverage"": 1.0, ""throughput_proxy_mean"": 1.6992743617475607, ""throughput_proxy_sd"": 0.2198023051493426}, {""accuracy_coverage"": 1.0, ""accuracy_mean"": 0.9156720736103208, ""accuracy_sd"": 0.1264153487654598, ""mean_n_trials_valid"": 59.73010813887308, ""mean_response_speed_coverage"": 0.9998861696072852, ""mean_response_speed_mean"": 1.619577355811272, ""mean_response_speed_sd"": 0.3558328252140712, ""median_rt_ms_coverage"": 0.9998861696072852, ""median_rt_ms_mean"": 631.8662340619308, ""median_rt_ms_sd"": 135.63204913470477, ""n_participants"": 221, ""n_repeat_participants"": 0, ""n_rows"": 8785, ""n_sessions"": 221, ""n_windows"": 8785, ""p10_n_trials_valid"": 38.0, ""p50_n_trials_valid"": 53.0, ""p90_n_trials_valid"": 101.0, ""rt_cv_coverage"": 0.9996585088218556, ""rt_cv_mean"": 0.2048068989419986, ""rt_cv_sd"": 0.0662301071717703, ""sd_n_trials_valid"": 23.06238837499029, ""source_dataset"": 58, ""task_id"": ""Flanker"", ""throughput_proxy_coverage"": 0.9998861696072852, ""throughput_proxy_mean"": 1.5033372515116163, ""throughput_proxy_sd"": 0.3366055625374014}]",20260810,53368188,3931367669,130486337,3674550243,4148105807,3239094779,9699427176961a3064e9db8da23a3b287a441b1b,1e9c11e030dc0706c8941dfc08489bb6f63cac5d,81d22f2a942afd1652c169935f058b1634922d30,sha256:89a79a76aa63b86f96e9f0c4d11517adce044a9ea430dc558ea9c2da29faa4b5
